evaluated_at_utc,evaluated_at_ept,forecast_hour_beginning_utc,forecast_hour_beginning_ept,Forecast
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 06:00:00+00:00,2020-06-30 02:00:00-04:00,28062
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 07:00:00+00:00,2020-06-30 03:00:00-04:00,27351
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 08:00:00+00:00,2020-06-30 04:00:00-04:00,27332
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 09:00:00+00:00,2020-06-30 05:00:00-04:00,28262
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 10:00:00+00:00,2020-06-30 06:00:00-04:00,30077
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 11:00:00+00:00,2020-06-30 07:00:00-04:00,32321
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 12:00:00+00:00,2020-06-30 08:00:00-04:00,34341
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 13:00:00+00:00,2020-06-30 09:00:00-04:00,36073
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 14:00:00+00:00,2020-06-30 10:00:00-04:00,37819
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 15:00:00+00:00,2020-06-30 11:00:00-04:00,39449
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 16:00:00+00:00,2020-06-30 12:00:00-04:00,40888
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 17:00:00+00:00,2020-06-30 13:00:00-04:00,42161
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 18:00:00+00:00,2020-06-30 14:00:00-04:00,43075
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 19:00:00+00:00,2020-06-30 15:00:00-04:00,43690
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 20:00:00+00:00,2020-06-30 16:00:00-04:00,44164
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 21:00:00+00:00,2020-06-30 17:00:00-04:00,44168
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 22:00:00+00:00,2020-06-30 18:00:00-04:00,43219
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-06-30 23:00:00+00:00,2020-06-30 19:00:00-04:00,41674
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-07-01 00:00:00+00:00,2020-06-30 20:00:00-04:00,40085
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-07-01 01:00:00+00:00,2020-06-30 21:00:00-04:00,38481
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-07-01 02:00:00+00:00,2020-06-30 22:00:00-04:00,35521
2020-06-30 03:45:00+00:00,2020-06-29 23:45:00-04:00,2020-07-01 03:00:00+00:00,2020-06-30 23:00:00-04:00,32416
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 04:00:00+00:00,2020-07-01 00:00:00-04:00,29856
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 05:00:00+00:00,2020-07-01 01:00:00-04:00,28149
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 06:00:00+00:00,2020-07-01 02:00:00-04:00,27015
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 07:00:00+00:00,2020-07-01 03:00:00-04:00,26381
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 08:00:00+00:00,2020-07-01 04:00:00-04:00,26473
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 09:00:00+00:00,2020-07-01 05:00:00-04:00,27551
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 10:00:00+00:00,2020-07-01 06:00:00-04:00,29514
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 11:00:00+00:00,2020-07-01 07:00:00-04:00,31784
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 12:00:00+00:00,2020-07-01 08:00:00-04:00,33669
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 13:00:00+00:00,2020-07-01 09:00:00-04:00,35351
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 14:00:00+00:00,2020-07-01 10:00:00-04:00,37054
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 15:00:00+00:00,2020-07-01 11:00:00-04:00,38673
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 16:00:00+00:00,2020-07-01 12:00:00-04:00,40101
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 17:00:00+00:00,2020-07-01 13:00:00-04:00,41351
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 18:00:00+00:00,2020-07-01 14:00:00-04:00,42230
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 19:00:00+00:00,2020-07-01 15:00:00-04:00,42709
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 20:00:00+00:00,2020-07-01 16:00:00-04:00,42953
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 21:00:00+00:00,2020-07-01 17:00:00-04:00,42963
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 22:00:00+00:00,2020-07-01 18:00:00-04:00,42013
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-01 23:00:00+00:00,2020-07-01 19:00:00-04:00,40587
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-02 00:00:00+00:00,2020-07-01 20:00:00-04:00,39295
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-02 01:00:00+00:00,2020-07-01 21:00:00-04:00,37939
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-02 02:00:00+00:00,2020-07-01 22:00:00-04:00,35114
2020-07-01 03:45:00+00:00,2020-06-30 23:45:00-04:00,2020-07-02 03:00:00+00:00,2020-07-01 23:00:00-04:00,32157
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 04:00:00+00:00,2020-07-02 00:00:00-04:00,29362
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 05:00:00+00:00,2020-07-02 01:00:00-04:00,27676
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 06:00:00+00:00,2020-07-02 02:00:00-04:00,26556
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 07:00:00+00:00,2020-07-02 03:00:00-04:00,25965
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 08:00:00+00:00,2020-07-02 04:00:00-04:00,25962
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 09:00:00+00:00,2020-07-02 05:00:00-04:00,26907
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 10:00:00+00:00,2020-07-02 06:00:00-04:00,28756
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 11:00:00+00:00,2020-07-02 07:00:00-04:00,31105
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 12:00:00+00:00,2020-07-02 08:00:00-04:00,33382
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 13:00:00+00:00,2020-07-02 09:00:00-04:00,35661
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 14:00:00+00:00,2020-07-02 10:00:00-04:00,37860
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 15:00:00+00:00,2020-07-02 11:00:00-04:00,40043
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 16:00:00+00:00,2020-07-02 12:00:00-04:00,42036
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 17:00:00+00:00,2020-07-02 13:00:00-04:00,43913
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 18:00:00+00:00,2020-07-02 14:00:00-04:00,45296
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 19:00:00+00:00,2020-07-02 15:00:00-04:00,46531
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 20:00:00+00:00,2020-07-02 16:00:00-04:00,47408
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 21:00:00+00:00,2020-07-02 17:00:00-04:00,47696
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 22:00:00+00:00,2020-07-02 18:00:00-04:00,46746
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-02 23:00:00+00:00,2020-07-02 19:00:00-04:00,44998
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-03 00:00:00+00:00,2020-07-02 20:00:00-04:00,43306
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-03 01:00:00+00:00,2020-07-02 21:00:00-04:00,41647
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-03 02:00:00+00:00,2020-07-02 22:00:00-04:00,38503
2020-07-02 03:45:00+00:00,2020-07-01 23:45:00-04:00,2020-07-03 03:00:00+00:00,2020-07-02 23:00:00-04:00,35241
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 04:00:00+00:00,2020-07-03 00:00:00-04:00,32860
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 05:00:00+00:00,2020-07-03 01:00:00-04:00,30829
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 06:00:00+00:00,2020-07-03 02:00:00-04:00,29282
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 07:00:00+00:00,2020-07-03 03:00:00-04:00,28203
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 08:00:00+00:00,2020-07-03 04:00:00-04:00,27551
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 09:00:00+00:00,2020-07-03 05:00:00-04:00,27177
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 10:00:00+00:00,2020-07-03 06:00:00-04:00,27325
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 11:00:00+00:00,2020-07-03 07:00:00-04:00,29028
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 12:00:00+00:00,2020-07-03 08:00:00-04:00,31990
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 13:00:00+00:00,2020-07-03 09:00:00-04:00,35346
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 14:00:00+00:00,2020-07-03 10:00:00-04:00,38577
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 15:00:00+00:00,2020-07-03 11:00:00-04:00,41608
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 16:00:00+00:00,2020-07-03 12:00:00-04:00,44010
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 17:00:00+00:00,2020-07-03 13:00:00-04:00,45691
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 18:00:00+00:00,2020-07-03 14:00:00-04:00,46780
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 19:00:00+00:00,2020-07-03 15:00:00-04:00,47581
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 20:00:00+00:00,2020-07-03 16:00:00-04:00,48098
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 21:00:00+00:00,2020-07-03 17:00:00-04:00,48081
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 22:00:00+00:00,2020-07-03 18:00:00-04:00,47204
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-03 23:00:00+00:00,2020-07-03 19:00:00-04:00,45643
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-04 00:00:00+00:00,2020-07-03 20:00:00-04:00,43993
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-04 01:00:00+00:00,2020-07-03 21:00:00-04:00,42478
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-04 02:00:00+00:00,2020-07-03 22:00:00-04:00,39679
2020-07-03 03:45:00+00:00,2020-07-02 23:45:00-04:00,2020-07-04 03:00:00+00:00,2020-07-03 23:00:00-04:00,36640
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 04:00:00+00:00,2020-07-04 00:00:00-04:00,32802
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 05:00:00+00:00,2020-07-04 01:00:00-04:00,30704
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 06:00:00+00:00,2020-07-04 02:00:00-04:00,29200
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 07:00:00+00:00,2020-07-04 03:00:00-04:00,28080
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 08:00:00+00:00,2020-07-04 04:00:00-04:00,27418
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 09:00:00+00:00,2020-07-04 05:00:00-04:00,27122
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 10:00:00+00:00,2020-07-04 06:00:00-04:00,27394
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 11:00:00+00:00,2020-07-04 07:00:00-04:00,28879
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 12:00:00+00:00,2020-07-04 08:00:00-04:00,31651
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 13:00:00+00:00,2020-07-04 09:00:00-04:00,34280
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 14:00:00+00:00,2020-07-04 10:00:00-04:00,36556
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 15:00:00+00:00,2020-07-04 11:00:00-04:00,38452
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 16:00:00+00:00,2020-07-04 12:00:00-04:00,40169
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 17:00:00+00:00,2020-07-04 13:00:00-04:00,41385
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 18:00:00+00:00,2020-07-04 14:00:00-04:00,42178
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 19:00:00+00:00,2020-07-04 15:00:00-04:00,42768
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 20:00:00+00:00,2020-07-04 16:00:00-04:00,43156
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 21:00:00+00:00,2020-07-04 17:00:00-04:00,43085
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 22:00:00+00:00,2020-07-04 18:00:00-04:00,42160
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-04 23:00:00+00:00,2020-07-04 19:00:00-04:00,40528
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-05 00:00:00+00:00,2020-07-04 20:00:00-04:00,38737
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-05 01:00:00+00:00,2020-07-04 21:00:00-04:00,37510
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-05 02:00:00+00:00,2020-07-04 22:00:00-04:00,35006
2020-07-04 03:45:00+00:00,2020-07-03 23:45:00-04:00,2020-07-05 03:00:00+00:00,2020-07-04 23:00:00-04:00,32445
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 04:00:00+00:00,2020-07-05 00:00:00-04:00,31449
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 05:00:00+00:00,2020-07-05 01:00:00-04:00,29494
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 06:00:00+00:00,2020-07-05 02:00:00-04:00,28026
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 07:00:00+00:00,2020-07-05 03:00:00-04:00,27001
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 08:00:00+00:00,2020-07-05 04:00:00-04:00,26361
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 09:00:00+00:00,2020-07-05 05:00:00-04:00,25957
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 10:00:00+00:00,2020-07-05 06:00:00-04:00,25986
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 11:00:00+00:00,2020-07-05 07:00:00-04:00,27457
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 12:00:00+00:00,2020-07-05 08:00:00-04:00,30112
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 13:00:00+00:00,2020-07-05 09:00:00-04:00,33023
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 14:00:00+00:00,2020-07-05 10:00:00-04:00,35850
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 15:00:00+00:00,2020-07-05 11:00:00-04:00,38627
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 16:00:00+00:00,2020-07-05 12:00:00-04:00,41041
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 17:00:00+00:00,2020-07-05 13:00:00-04:00,42926
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 18:00:00+00:00,2020-07-05 14:00:00-04:00,44392
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 19:00:00+00:00,2020-07-05 15:00:00-04:00,45589
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 20:00:00+00:00,2020-07-05 16:00:00-04:00,46571
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 21:00:00+00:00,2020-07-05 17:00:00-04:00,47025
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 22:00:00+00:00,2020-07-05 18:00:00-04:00,46348
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-05 23:00:00+00:00,2020-07-05 19:00:00-04:00,44675
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-06 00:00:00+00:00,2020-07-05 20:00:00-04:00,42719
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-06 01:00:00+00:00,2020-07-05 21:00:00-04:00,41010
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-06 02:00:00+00:00,2020-07-05 22:00:00-04:00,38083
2020-07-05 03:45:00+00:00,2020-07-04 23:45:00-04:00,2020-07-06 03:00:00+00:00,2020-07-05 23:00:00-04:00,35019
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 04:00:00+00:00,2020-07-06 00:00:00-04:00,33069
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 05:00:00+00:00,2020-07-06 01:00:00-04:00,31241
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 06:00:00+00:00,2020-07-06 02:00:00-04:00,29905
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 07:00:00+00:00,2020-07-06 03:00:00-04:00,29207
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 08:00:00+00:00,2020-07-06 04:00:00-04:00,29147
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 09:00:00+00:00,2020-07-06 05:00:00-04:00,30014
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 10:00:00+00:00,2020-07-06 06:00:00-04:00,31674
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 11:00:00+00:00,2020-07-06 07:00:00-04:00,34111
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 12:00:00+00:00,2020-07-06 08:00:00-04:00,36834
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 13:00:00+00:00,2020-07-06 09:00:00-04:00,39390
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 14:00:00+00:00,2020-07-06 10:00:00-04:00,41823
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 15:00:00+00:00,2020-07-06 11:00:00-04:00,44377
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 16:00:00+00:00,2020-07-06 12:00:00-04:00,46447
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 17:00:00+00:00,2020-07-06 13:00:00-04:00,47986
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 18:00:00+00:00,2020-07-06 14:00:00-04:00,49041
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 19:00:00+00:00,2020-07-06 15:00:00-04:00,49914
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 20:00:00+00:00,2020-07-06 16:00:00-04:00,50486
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 21:00:00+00:00,2020-07-06 17:00:00-04:00,50665
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 22:00:00+00:00,2020-07-06 18:00:00-04:00,49397
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-06 23:00:00+00:00,2020-07-06 19:00:00-04:00,47334
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-07 00:00:00+00:00,2020-07-06 20:00:00-04:00,44969
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-07 01:00:00+00:00,2020-07-06 21:00:00-04:00,42836
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-07 02:00:00+00:00,2020-07-06 22:00:00-04:00,39507
2020-07-06 03:45:00+00:00,2020-07-05 23:45:00-04:00,2020-07-07 03:00:00+00:00,2020-07-06 23:00:00-04:00,36170
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 04:00:00+00:00,2020-07-07 00:00:00-04:00,30966
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 05:00:00+00:00,2020-07-07 01:00:00-04:00,29237
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 06:00:00+00:00,2020-07-07 02:00:00-04:00,28418
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 07:00:00+00:00,2020-07-07 03:00:00-04:00,27882
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 08:00:00+00:00,2020-07-07 04:00:00-04:00,27844
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 09:00:00+00:00,2020-07-07 05:00:00-04:00,28983
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 10:00:00+00:00,2020-07-07 06:00:00-04:00,30914
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 11:00:00+00:00,2020-07-07 07:00:00-04:00,33289
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 12:00:00+00:00,2020-07-07 08:00:00-04:00,36363
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 13:00:00+00:00,2020-07-07 09:00:00-04:00,38486
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 14:00:00+00:00,2020-07-07 10:00:00-04:00,40740
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 15:00:00+00:00,2020-07-07 11:00:00-04:00,42863
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 16:00:00+00:00,2020-07-07 12:00:00-04:00,44774
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 17:00:00+00:00,2020-07-07 13:00:00-04:00,46282
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 18:00:00+00:00,2020-07-07 14:00:00-04:00,47226
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 19:00:00+00:00,2020-07-07 15:00:00-04:00,47729
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 20:00:00+00:00,2020-07-07 16:00:00-04:00,47963
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 21:00:00+00:00,2020-07-07 17:00:00-04:00,47775
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 22:00:00+00:00,2020-07-07 18:00:00-04:00,46638
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-07 23:00:00+00:00,2020-07-07 19:00:00-04:00,44774
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-08 00:00:00+00:00,2020-07-07 20:00:00-04:00,43123
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-08 01:00:00+00:00,2020-07-07 21:00:00-04:00,41292
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-08 02:00:00+00:00,2020-07-07 22:00:00-04:00,38129
2020-07-07 03:45:00+00:00,2020-07-06 23:45:00-04:00,2020-07-08 03:00:00+00:00,2020-07-07 23:00:00-04:00,34778
2020-07-08 03:45:00+00:00,2020-07-07 23:45:00-04:00,2020-07-08 04:00:00+00:00,2020-07-08 00:00:00-04:00,32093
2020-07-08 03:45:00+00:00,2020-07-07 23:45:00-04:00,2020-07-08 05:00:00+00:00,2020-07-08 01:00:00-04:00,30007
2020-07-08 03:45:00+00:00,2020-07-07 23:45:00-04:00,2020-07-08 06:00:00+00:00,2020-07-08 02:00:00-04:00,28526
2020-07-08 03:45:00+00:00,2020-07-07 23:45:00-04:00,2020-07-08 07:00:00+00:00,2020-07-08 03:00:00-04:00,27904
2020-07-08 03:45:00+00:00,2020-07-07 23:45:00-04:00,2020-07-08 08:00:00+00:00,2020-07-08 04:00:00-04:00,27713
2020-07-08 03:45:00+00:00,2020-07-07 23:45:00-04:00,2020-07-08 09:00:00+00:00,2020-07-08 05:00:00-04:00,28598
